Timestamp,InitiatorIP,ResponderIP,ResponderPort,Protocol,TotalBytes,Duration
2025-07-07 23:27:37,63.227.43.1,195.91.185.194,6647,ICMP,912366,933
2025-07-08 06:39:37,211.39.231.57,65.46.117.115,28711,ICMP,706483,2346
2025-07-08 10:32:37,4.66.167.88,192.168.1.16,6647,ICMP,152849,200
2025-07-08 09:33:37,192.168.1.37,12.64.85.94,43786,ICMP,318128,1257
2025-07-07 22:54:37,86.98.9.28,140.172.144.237,51020,UDP,570351,63
2025-07-08 16:54:37,36.89.237.242,155.161.184.245,26803,ICMP,548036,759
2025-07-08 18:34:37,140.172.144.237,202.202.173.55,23177,UDP,708665,1874
2025-07-08 18:13:37,192.168.1.48,192.168.1.18,34823,UDP,461303,3329
2025-07-08 13:23:37,117.224.253.21,93.197.204.255,80,ICMP,256710,1598
2025-07-07 22:29:37,117.155.34.21,192.168.1.17,50002,TCP,876667,2260
2025-07-08 01:01:37,93.197.204.255,192.168.1.21,43786,TCP,702676,3490
2025-07-07 22:05:37,83.66.230.243,192.168.1.35,6666,TCP,3418523,1010
2025-07-08 12:36:37,91.57.11.161,192.168.1.36,59980,UDP,4939183,2401
2025-07-08 17:57:37,195.91.185.194,155.161.184.245,6647,UDP,530017,1995
2025-07-08 04:18:37,135.35.12.107,192.168.1.14,8685,TCP,915605,659
2025-07-08 00:53:37,192.168.1.13,192.168.1.43,38863,UDP,231522,1451
2025-07-08 13:09:37,192.168.1.33,64.156.38.99,52209,ICMP,421344,2394
2025-07-08 12:25:37,14.63.72.134,210.38.190.248,25085,TCP,874811,1486
2025-07-08 19:10:37,192.168.1.37,192.168.1.28,443,ICMP,997118,2062
2025-07-08 09:01:37,195.137.250.173,192.168.1.20,28431,TCP,2357497,677
2025-07-08 08:44:37,115.5.29.97,210.38.190.248,23007,UDP,523911,1884
2025-07-07 21:12:37,192.168.1.23,210.38.190.248,63007,UDP,580366,970
2025-07-08 03:18:37,194.121.40.156,192.168.1.29,25049,TCP,412967,2052
2025-07-08 18:03:37,192.168.1.15,115.5.29.97,63007,UDP,281279,2548
2025-07-08 07:29:37,192.168.1.16,12.64.85.94,28431,ICMP,233160,1096
2025-07-07 21:12:37,192.168.1.35,16.73.143.75,43786,ICMP,10807,639
2025-07-08 18:03:37,184.186.181.36,183.179.143.44,63638,TCP,568372,2247
2025-07-08 11:55:37,202.202.173.55,45.140.219.165,51020,TCP,722785,1017
2025-07-08 08:46:37,192.168.1.11,54.205.54.78,50927,ICMP,635577,144
2025-07-08 02:06:37,192.168.1.25,194.121.40.156,45878,ICMP,122711,3217
2025-07-08 07:53:37,192.168.1.41,64.156.38.99,443,UDP,543794,851
2025-07-08 10:25:37,54.207.22.164,192.168.1.44,23007,UDP,4947752,2883
2025-07-08 10:23:37,202.202.173.55,83.157.199.74,23666,UDP,70017,975
2025-07-08 02:00:37,192.168.1.28,194.121.40.156,14977,TCP,864353,1908
2025-07-08 04:12:37,18.125.169.171,93.197.204.255,53,ICMP,889347,3252
2025-07-08 03:01:37,93.197.204.255,192.168.1.24,12328,ICMP,614703,718
2025-07-08 19:32:37,155.223.46.187,192.168.1.14,443,UDP,30299,1673
2025-07-08 07:46:37,169.36.133.71,205.10.108.167,18571,TCP,262891,3450
2025-07-08 12:13:37,4.66.167.88,155.161.184.245,45417,TCP,933396,98
2025-07-08 10:09:37,117.155.34.21,192.168.1.18,63638,TCP,959780,2942
2025-07-08 12:27:37,43.93.233.226,192.168.1.10,63638,TCP,488972,1998
2025-07-08 17:15:37,192.168.1.18,194.121.40.156,3083,UDP,605918,2490
2025-07-08 02:17:37,192.168.1.38,64.156.38.99,25085,UDP,564188,944
2025-07-07 21:39:37,199.119.150.212,40.86.164.32,6647,UDP,942415,2705
2025-07-08 00:33:37,199.119.150.212,119.230.201.57,12328,TCP,26117,2333
2025-07-08 00:43:37,151.41.54.241,192.168.1.49,23007,TCP,144454,2127
2025-07-08 18:13:37,45.140.219.165,64.94.201.159,80,ICMP,31954,1669
2025-07-08 05:32:37,221.254.243.92,192.168.1.18,6297,ICMP,399512,3510
2025-07-08 06:58:37,183.179.143.44,132.2.73.56,1264,ICMP,895041,3119
2025-07-08 03:54:37,65.46.117.115,147.17.218.28,45417,UDP,729399,1235
2025-07-08 09:29:37,117.155.34.21,192.168.1.39,25049,TCP,5721045,1455
2025-07-08 01:37:37,164.231.212.154,195.91.185.194,23007,ICMP,696375,2243
2025-07-08 01:04:37,207.204.98.62,86.98.9.28,43642,ICMP,435300,2380
2025-07-08 03:29:37,130.61.33.173,192.168.1.11,443,TCP,29833,481
2025-07-07 22:44:37,69.18.75.160,14.63.72.134,59980,ICMP,925363,804
2025-07-08 12:21:37,199.119.150.212,155.161.184.245,58686,UDP,249637,2711
2025-07-08 15:19:37,186.32.162.56,192.168.1.31,15577,TCP,9526528,922
2025-07-08 08:48:37,32.224.9.231,192.168.1.31,45607,UDP,2767850,1700
2025-07-08 06:04:37,196.44.170.188,192.168.1.38,1264,UDP,201842,1050
2025-07-07 22:16:37,192.168.1.47,135.35.12.107,39805,ICMP,168964,483
2025-07-08 01:46:37,186.32.162.56,78.246.182.161,39805,UDP,376482,2468
2025-07-08 13:44:37,87.101.231.9,192.168.1.30,23666,ICMP,9432809,1655
2025-07-08 18:15:37,34.40.188.108,188.203.9.207,59980,ICMP,620852,1778
2025-07-08 04:48:37,199.119.150.212,115.47.181.91,53,ICMP,174906,24
2025-07-08 01:24:37,117.224.253.21,13.142.96.159,23425,TCP,524970,2459
2025-07-08 10:10:37,101.185.34.222,192.168.1.44,28711,TCP,7140520,3473
2025-07-08 00:14:37,43.93.233.226,192.168.1.11,25049,TCP,193691,1022
2025-07-08 14:13:37,140.172.144.237,101.185.34.222,43642,ICMP,542241,2045
2025-07-08 12:55:37,134.82.248.42,152.129.38.82,21,TCP,149503,3467
2025-07-08 05:33:37,199.197.11.203,110.136.87.160,15577,ICMP,508259,3211
2025-07-08 14:23:37,85.38.165.125,201.118.141.193,26803,TCP,121051,135
2025-07-08 01:52:37,207.204.98.62,213.219.150.233,1264,ICMP,428379,967
2025-07-08 10:50:37,14.63.72.134,118.133.134.241,43409,UDP,639283,1317
2025-07-08 06:14:37,83.66.230.243,192.168.1.48,23425,TCP,8128824,552
2025-07-08 00:44:37,209.173.79.182,192.168.1.26,80,UDP,166579,2211
2025-07-08 14:00:37,65.46.117.115,36.89.237.242,34823,TCP,383883,1332
2025-07-07 22:12:37,162.31.176.95,192.168.1.36,7940,UDP,7390595,2553
2025-07-08 16:31:37,192.168.1.29,85.38.165.125,12328,TCP,422400,979
2025-07-08 15:05:37,184.186.181.36,162.113.81.3,995,UDP,937010,1876
2025-07-07 20:43:37,212.104.57.85,192.168.1.19,15577,ICMP,4835134,1958
2025-07-08 15:21:37,54.150.255.8,192.168.1.14,15577,UDP,4528932,3210
2025-07-08 17:28:37,117.155.34.21,77.157.103.122,25,UDP,3074,2234
2025-07-08 15:57:37,104.197.200.107,209.173.79.182,23425,ICMP,772219,652
2025-07-08 12:19:37,192.168.1.36,147.17.218.28,26803,TCP,940456,2656
2025-07-08 04:33:37,185.199.25.83,132.2.73.56,3083,ICMP,561117,647
2025-07-08 07:20:37,210.38.190.248,192.168.1.23,2658,UDP,392534,1237
2025-07-08 17:42:37,64.156.38.99,211.39.231.57,62257,ICMP,556450,2697
2025-07-07 21:19:37,192.168.1.26,201.118.141.193,1264,TCP,117377,37
2025-07-08 10:12:37,199.197.11.203,34.223.180.243,23666,TCP,680909,3180
2025-07-08 18:49:37,119.230.201.57,201.118.141.193,8685,ICMP,733816,594
2025-07-08 07:41:37,196.44.170.188,207.204.98.62,39805,UDP,886717,1176
2025-07-08 17:48:37,222.189.22.20,115.47.181.91,15577,TCP,566598,1890
2025-07-08 08:37:37,183.179.143.44,164.231.212.154,143,TCP,566696,392
2025-07-08 03:34:37,54.207.22.164,151.41.54.241,15577,TCP,868227,3239
2025-07-08 19:07:37,134.82.248.42,115.5.29.97,45878,ICMP,308744,2552
2025-07-07 19:53:37,213.219.150.233,213.219.150.233,80,UDP,984765,2251
2025-07-07 21:26:37,192.168.1.39,192.168.1.14,28431,ICMP,360213,3319
2025-07-08 06:59:37,192.168.1.37,192.168.1.25,34823,ICMP,923457,712
2025-07-08 05:03:37,54.207.22.164,192.168.1.27,6647,UDP,9905133,3233
2025-07-08 13:46:37,67.173.190.95,192.168.1.15,143,ICMP,790872,2943
2025-07-08 08:44:37,54.150.255.8,89.151.250.197,443,TCP,198461,2765
2025-07-08 10:49:37,87.159.69.91,135.35.12.107,25,UDP,767963,1362
2025-07-08 03:09:37,192.168.1.46,13.142.96.159,63638,TCP,174042,167
2025-07-08 13:48:37,115.5.29.97,222.189.22.20,53,UDP,965343,1153
2025-07-08 04:04:37,93.197.204.255,192.168.1.22,21,ICMP,559895,2231
2025-07-07 23:19:37,36.89.237.242,192.168.1.37,38863,UDP,591139,3519
2025-07-08 19:31:37,115.47.181.91,192.168.1.28,25049,ICMP,2948850,259
2025-07-07 22:37:37,87.245.134.116,192.168.1.27,12328,UDP,65228,1267
2025-07-07 20:32:37,85.38.165.125,195.91.185.194,28711,ICMP,292956,1911
2025-07-08 09:20:37,64.94.201.159,192.168.1.13,6297,ICMP,937468,900
2025-07-08 01:38:37,89.151.250.197,209.173.79.182,80,UDP,275639,2682
2025-07-08 06:57:37,54.207.22.164,201.118.141.193,53980,TCP,569439,1226
2025-07-08 10:54:37,18.125.169.171,194.121.40.156,52209,TCP,378485,1192
2025-07-08 12:00:37,119.230.201.57,192.168.1.10,1264,ICMP,6405695,1654
2025-07-08 01:15:37,83.157.199.74,183.179.143.44,8685,UDP,289492,3266
2025-07-08 10:38:37,13.142.96.159,186.32.162.56,63007,TCP,544373,1979
2025-07-08 12:29:37,155.161.184.245,34.40.188.108,8685,UDP,968880,453
2025-07-07 22:54:37,117.224.253.21,211.39.231.57,995,TCP,421502,1558
2025-07-08 09:05:37,100.21.146.64,192.168.1.39,53980,ICMP,653824,825
2025-07-08 07:27:37,134.82.248.42,213.219.150.233,43409,ICMP,195682,3567
2025-07-08 19:17:37,192.168.1.33,177.16.66.94,995,UDP,602843,1687
2025-07-08 11:38:37,152.129.38.82,192.168.1.11,43642,ICMP,599365,104
2025-07-08 03:17:37,211.39.231.57,192.168.1.31,24287,TCP,2553566,1379
2025-07-08 02:12:37,135.35.12.107,192.168.1.13,43649,ICMP,6436047,2209
2025-07-08 11:58:37,87.245.134.116,83.66.230.243,12645,UDP,369974,1744
2025-07-08 04:42:37,86.11.159.4,192.168.1.10,50002,TCP,6424041,1806
2025-07-08 16:13:37,202.202.173.55,64.94.201.159,23666,UDP,840396,1539
2025-07-08 16:53:37,54.207.22.164,152.129.38.82,43649,ICMP,249248,2436
2025-07-08 17:43:37,34.40.188.108,87.101.231.9,2658,UDP,209596,1659
2025-07-08 06:54:37,192.168.1.49,188.203.9.207,15577,UDP,964435,3268
2025-07-08 00:34:37,183.179.143.44,192.168.1.27,3083,UDP,4816440,1192
2025-07-08 18:06:37,147.17.218.28,34.223.180.243,12645,UDP,418434,962
2025-07-07 21:23:37,192.168.1.33,110.136.87.160,35320,ICMP,681286,3242
2025-07-08 01:31:37,192.168.1.19,134.82.248.42,50002,TCP,359870,2274
2025-07-07 20:42:37,89.151.250.197,152.129.38.82,993,ICMP,96110,2709
2025-07-08 02:24:37,16.73.143.75,211.39.231.57,53,ICMP,406147,196
2025-07-08 03:37:37,54.150.255.8,192.168.1.39,52209,TCP,1926811,84
2025-07-08 07:44:37,196.44.170.188,139.227.194.220,58686,UDP,212959,3455
2025-07-08 07:31:37,78.45.118.32,192.168.1.29,23007,UDP,467161,1403
2025-07-08 03:21:37,192.168.1.45,13.142.96.159,43786,ICMP,806287,794
2025-07-08 18:26:37,192.168.1.37,192.168.1.47,43649,UDP,643431,1246
2025-07-08 16:41:37,34.223.180.243,192.168.1.24,15577,TCP,550507,2911
2025-07-08 02:56:37,65.46.117.115,54.150.255.8,52209,ICMP,790214,2179
2025-07-07 22:01:37,93.98.62.57,192.168.1.37,25049,TCP,978275,2531
2025-07-07 20:33:37,32.224.9.231,119.230.201.57,24287,UDP,991472,613
2025-07-08 02:03:37,64.94.201.159,192.168.1.25,7940,TCP,897460,2396
2025-07-07 21:41:37,192.168.1.33,185.199.25.83,9191,ICMP,535017,934
2025-07-07 23:34:37,192.168.1.48,34.223.180.243,40074,ICMP,864798,1949
2025-07-08 12:33:37,77.157.103.122,192.168.1.49,1264,UDP,487462,1338
2025-07-08 00:16:37,12.64.85.94,192.168.1.27,143,TCP,688885,3529
2025-07-07 21:25:37,169.36.133.71,192.168.1.14,29147,UDP,670926,1187
2025-07-08 09:51:37,192.168.1.32,192.168.1.39,24287,UDP,836938,2469
2025-07-08 15:31:37,192.168.1.38,192.168.1.40,15577,ICMP,702117,2601
2025-07-08 04:17:37,192.168.1.21,119.230.201.57,23177,UDP,402244,212
2025-07-07 21:57:37,12.64.85.94,139.227.194.220,39805,UDP,546441,2015
2025-07-08 01:00:37,222.189.22.20,64.156.38.99,25085,UDP,357642,2405
2025-07-08 08:28:37,100.21.146.64,192.168.1.42,53980,TCP,18769,2911
2025-07-08 12:14:37,36.89.237.242,83.66.230.243,25,TCP,492598,13
2025-07-07 23:40:37,12.2.236.183,192.168.1.22,43786,ICMP,5799464,2394
2025-07-08 00:19:37,12.2.236.183,119.229.134.49,23425,ICMP,683983,3099
2025-07-08 15:03:37,211.39.231.57,196.44.170.188,8685,TCP,404496,3543
2025-07-08 17:58:37,140.172.144.237,113.250.232.206,53,TCP,759512,2993
2025-07-08 14:56:37,12.64.85.94,192.168.1.28,29147,UDP,4082368,3251
2025-07-07 22:50:37,69.18.75.160,192.168.1.10,50927,ICMP,2743459,2593
2025-07-07 23:51:37,199.119.150.212,87.245.134.116,25085,ICMP,504391,547
2025-07-08 06:32:37,78.45.118.32,192.168.1.32,43642,UDP,898766,1163
2025-07-07 23:58:37,192.168.1.44,139.227.194.220,993,TCP,775597,23
2025-07-08 13:23:37,210.38.190.248,213.219.150.233,39805,ICMP,348015,1030
2025-07-08 03:10:37,192.168.1.29,192.168.1.32,23177,TCP,700349,2744
2025-07-07 22:32:37,192.168.1.48,87.101.231.9,14977,UDP,473332,3145
2025-07-08 10:40:37,86.11.159.4,192.168.1.23,7940,ICMP,526867,814
2025-07-08 15:25:37,192.168.1.43,192.168.1.21,2589,ICMP,41372,475
2025-07-07 20:01:37,184.186.181.36,45.140.219.165,6647,TCP,200133,1013
2025-07-07 22:26:37,214.242.245.4,192.168.1.45,23666,ICMP,684184,2699
2025-07-08 16:15:37,162.31.176.95,192.168.1.42,50927,UDP,340041,2870
